,case_id,IPclass,stat_flags_mean,stat_msg_size_mean,stat_flowDuration_tot,trace_is_fit_TR,trace_fitness_TR,missing_tokens_TR,consumed_tokens_TR,remaining_tokens_TR,produced_tokens_TR,cost_AL,visited_states_AL,queued_states_AL,traversed_arcs_AL,lp_solved_AL,fitness_AL,label
17951,16.1.61.137_2980_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17952,169.249.183.149_2981_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17953,52.215.164.40_2982_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17954,110.237.156.130_2983_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17955,117.202.132.189_2984_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17956,179.135.93.8_2985_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17957,40.1.163.8_2986_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17958,251.117.35.54_2987_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17959,150.207.14.199_2988_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17960,42.171.21.113_2989_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17961,172.224.220.168_2990_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17962,10.82.236.164_2991_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17963,189.235.94.20_2992_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17964,17.201.39.33_2993_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17965,21.18.47.129_2994_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17966,207.195.188.122_2995_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17967,93.48.146.38_2996_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17968,231.95.40.252_2997_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17969,181.62.26.218_2998_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17970,157.183.132.125_2999_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17971,121.45.82.158_3000_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17972,169.225.247.87_3001_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17973,159.22.39.241_3002_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17974,222.224.22.70_3003_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17975,163.233.5.118_3004_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17976,60.59.243.224_3005_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17977,5.179.241.32_3006_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17978,125.10.127.179_3007_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17979,194.74.231.101_3008_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17980,241.61.135.168_3009_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17981,76.72.176.20_3010_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17982,108.241.173.233_3011_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17983,224.146.187.138_3012_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17984,24.188.139.210_3013_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17985,43.157.44.245_3014_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17986,129.41.242.41_3015_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17987,145.149.147.11_3016_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17988,127.228.220.63_3017_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17989,144.151.93.169_3018_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17990,5.137.164.242_3019_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17991,218.139.177.88_3020_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17992,201.157.157.45_3021_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17993,5.68.46.133_3022_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17994,28.102.114.90_3023_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17995,186.13.221.176_3024_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17996,188.135.56.212_3025_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17997,254.161.119.54_3026_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17998,115.85.75.156_3027_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
17999,27.226.131.109_3028_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18000,98.101.47.150_3029_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18001,20.152.158.46_3030_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18002,144.198.94.209_3031_192.168.1.19_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18003,143.226.167.252_3032_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18004,18.186.186.97_3033_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18005,198.142.233.78_3034_192.168.1.18_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18006,62.150.185.135_3035_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18007,63.217.12.70_3036_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18008,96.23.26.229_3037_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18009,159.110.112.13_3038_192.168.1.20_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18010,214.160.236.21_3039_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18011,169.9.189.56_3040_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18012,120.204.204.80_3041_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18013,46.16.233.139_3042_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18014,151.228.213.133_3043_192.168.1.20_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18015,30.187.166.21_3044_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18016,148.124.9.2_3045_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18017,149.235.47.193_3046_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18018,95.131.222.153_3047_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18019,52.31.229.242_3048_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18020,199.85.173.110_3049_192.168.1.22_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18021,134.228.210.242_3050_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18022,103.57.72.220_3051_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18023,216.179.243.155_3052_192.168.1.18_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18024,102.172.139.1_3053_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18025,165.49.161.231_3054_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18026,46.5.251.21_3055_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18027,16.222.206.189_3056_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18028,225.27.28.119_3057_192.168.1.16_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18029,200.165.20.91_3058_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18030,191.43.114.142_3059_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18031,33.39.120.152_3060_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18032,84.52.91.76_3061_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18033,39.192.120.104_3062_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18034,55.201.93.240_3063_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18035,211.136.153.97_3064_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18036,240.137.176.171_3065_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18037,146.178.86.105_3066_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18038,233.11.128.16_3067_192.168.1.16_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18039,146.6.238.190_3068_192.168.1.19_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18040,28.219.233.38_3069_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18041,111.237.6.253_3070_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18042,118.108.48.243_3071_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18043,37.114.22.78_3072_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18044,97.238.88.62_3073_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18045,93.88.94.169_3074_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18046,64.185.7.233_3075_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18047,192.70.163.165_3076_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18048,203.1.199.78_3077_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18049,86.244.44.71_3078_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18050,114.82.55.227_3079_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18051,60.166.6.90_3080_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18052,4.194.16.180_3081_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18053,190.112.59.109_3082_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18054,89.58.103.72_3083_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18055,242.137.114.176_3084_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18056,94.83.81.86_3085_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18057,192.221.219.246_3086_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18058,150.86.127.156_3087_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18059,249.207.148.31_3088_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18060,199.60.166.165_3089_192.168.1.18_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18061,90.170.113.39_3090_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18062,23.130.130.252_3091_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18063,25.2.177.177_3092_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18064,163.69.248.96_3093_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18065,76.36.208.112_3094_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18066,156.60.12.127_3095_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18067,234.94.8.178_3096_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18068,84.8.228.76_3097_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18069,252.141.238.191_3098_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18070,147.218.227.204_3099_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18071,171.24.172.12_3100_192.168.1.20_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18072,104.87.215.112_3101_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18073,240.169.129.213_3102_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18074,138.71.39.91_3103_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18075,29.59.14.19_3104_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18076,240.161.58.130_3105_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18077,90.187.104.148_3106_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18078,177.165.194.89_3107_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18079,174.97.161.34_3108_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18080,111.170.66.223_3109_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18081,237.228.83.4_3110_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18082,190.44.63.243_3111_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18083,223.99.109.125_3112_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18084,173.184.45.17_3113_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18085,150.107.113.188_3114_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18086,205.237.208.7_3115_192.168.1.16_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18087,152.44.97.75_3116_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18088,248.12.195.136_3117_192.168.1.22_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18089,222.118.156.102_3118_192.168.1.18_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18090,162.193.228.86_3119_192.168.1.19_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18091,223.196.177.112_3120_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18092,27.209.252.48_3121_192.168.1.19_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18093,221.107.112.113_3122_192.168.1.20_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18094,177.183.250.99_3123_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18095,215.199.132.62_3124_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18096,198.57.210.86_3125_192.168.1.18_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18097,211.56.228.117_3126_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18098,59.164.163.242_3127_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18099,92.5.10.4_3128_192.168.1.16_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18100,79.192.95.133_3129_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18101,186.197.87.194_3130_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18102,27.71.164.115_3131_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18103,244.169.98.35_3132_192.168.1.16_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18104,230.68.38.161_3133_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18105,213.73.175.71_3134_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18106,27.243.197.162_3135_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18107,131.74.163.222_3136_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18108,97.161.224.164_3137_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18109,124.204.239.17_3138_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18110,37.233.29.227_3139_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18111,7.189.107.215_3140_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18112,46.77.161.25_3141_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18113,144.50.14.182_3142_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18114,175.122.166.249_3143_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18115,151.133.72.167_3144_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18116,170.212.167.31_3145_192.168.1.19_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18117,248.230.36.73_3146_192.168.1.16_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18118,45.54.182.166_3147_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18119,47.1.229.129_3148_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18120,41.26.150.29_3149_192.168.1.20_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18121,159.251.172.95_3150_192.168.1.16_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18122,188.94.128.11_3151_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18123,99.236.139.139_3152_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18124,4.129.182.209_3153_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18125,135.221.81.230_3154_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18126,116.176.141.194_3155_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18127,32.254.253.206_3156_192.168.1.22_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18128,169.43.63.71_3157_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18129,246.65.184.137_3158_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18130,65.46.100.186_3159_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18131,41.191.33.81_3160_192.168.1.17_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18132,17.34.214.71_3161_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18133,191.128.78.168_3162_192.168.1.21_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18134,176.22.236.54_3163_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18135,234.35.116.156_3164_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18136,140.159.144.185_3165_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18137,199.221.169.3_3166_192.168.1.19_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18138,99.66.1.114_3167_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18139,240.50.59.240_3168_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18140,138.68.197.239_3169_192.168.1.18_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18141,223.115.226.33_3170_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18142,53.68.213.43_3171_192.168.1.21_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18143,144.68.64.222_3172_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18144,188.148.8.217_3173_192.168.1.22_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18145,204.243.26.87_3174_192.168.1.21_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18146,149.191.111.3_3175_192.168.1.17_4840,B,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
18147,9.229.147.47_3176_192.168.1.18_4840,A,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
